Price;Condo;Size;Rooms;Toilets;Suites;Parking;Elevator;Furnished;Swimming Pool;New;District;Latitude;Longitude
513260;0;41;1;2;1;1;1;0;1;1;Bela Vista;-23.554707999999998;-46.651517999999996
170000;130;48;2;1;0;1;0;0;0;0;Artur Alvim;;
315000;360;59;3;2;1;1;1;0;1;0;Jardim Ângela;-23.597539;-46.541123999999996
161987;0;44;2;1;0;1;0;0;0;0;Jardim Ângela;-23.6133911;-46.5231091
940000;890;126;3;5;3;3;1;0;1;0;Santana;-23.500760999999997;-46.640402
950000;1075;138;2;2;1;2;1;0;1;0;Consolação;-23.546764000000003;-46.643184000000005
1575000;700;186;4;5;2;3;1;0;1;0;Rio Pequeno;-23.555291;-46.737956
480000;430;75;3;2;1;2;0;0;1;0;São Lucas;;
2950000;2800;172;2;3;2;3;0;1;0;0;Moema;-23.5999624;-46.6654731
219000;240;41;2;2;1;1;1;0;1;0;Cachoeirinha;-23.475710999999997;-46.659506
400000;485;58;2;1;0;1;0;0;1;0;Mandaqui;-23.4832183;-46.64152670000001
3850000;0;620;4;5;4;5;0;0;0;0;Alto de Pinheiros;-23.5367747;-46.7127925
795000;689;118;3;2;1;2;0;1;1;0;Belém;;
590000;600;75;3;2;1;2;0;1;1;0;Jabaquara;-23.6497262;-46.6429755
940000;900;102;3;2;1;2;0;0;1;0;Barra Funda;-23.5297051;-46.6627904
395000;1;63;3;2;1;1;1;0;1;0;Limão;-23.499382;-46.679945000000004
488000;717;69;3;2;1;2;0;0;0;0;Sé;-23.568827;-46.582831
219000;240;41;2;2;1;1;1;0;1;0;Cachoeirinha;-23.475901;-46.659746000000005
250000;380;48;2;2;1;1;1;0;1;0;Ermelino Matarazzo;-23.489856;-46.498723999999996
1199770;1235;243;4;7;4;4;1;0;1;0;Alto de Pinheiros;-23.619538000000002;-46.740725
820000;890;97;3;2;1;2;0;0;1;0;Água Rasa;-23.5614302;-46.580780299999994
240000;0;60;2;2;1;1;0;0;0;0;Medeiros;;
240000;445;55;3;2;1;1;1;0;1;0;Raposo Tavares;-23.588091;-46.797839
495000;0;98;3;2;1;2;0;0;0;0;Mandaqui;-23.474025;-46.631457
480000;650;55;2;2;1;2;0;0;1;0;Ipiranga;-23.577407;-46.606352
259700;290;38;1;2;1;1;1;0;0;0;República;-23.540271;-46.637058
945000;730;99;3;4;3;2;1;0;1;0;Vila Leopoldina;-23.529075;-46.725799
260000;0;47;2;2;1;1;1;0;1;1;Vila Curuçá;-23.496221;-46.420468
319900;400;30;1;2;1;1;1;0;1;0;Pinheiros;-23.567792999999998;-46.687788
265000;350;47;2;2;1;1;0;0;1;0;Jardim Ângela;-23.604702;-46.524813
623000;665;111;3;3;1;2;1;0;1;0;Morumbi;-23.61461;-46.742525
1300000;1065;116;3;4;1;1;1;1;0;0;Jardim Paulista;-23.563433;-46.658056
260000;0;56;2;2;1;1;0;0;0;0;Grajaú;-23.741197;-46.705818
280000;250;50;2;2;1;1;0;0;0;0;Cambuci;-23.561787399999996;-46.628506099999996
293500;300;45;1;2;1;1;1;0;1;0;Brás;-23.551660000000002;-46.616213
1737000;600;158;4;6;4;4;0;0;1;0;Brooklin;-23.615268;-46.685278000000004
199300;280;47;2;1;0;1;0;0;1;0;Parque do Carmo;-23.5875451;-46.4844534
233999;270;55;2;2;1;1;0;0;1;0;Itaquera;-23.5293209;-46.455579
940000;1180;104;3;2;1;2;1;0;0;0;Alto de Pinheiros;-23.54029;-46.716024
315000;0;50;2;2;1;1;1;1;1;0;Vila Guilherme;-23.499470000000002;-46.594511
583000;700;70;3;2;1;1;1;1;1;0;Vila Guilherme;-23.518269;-46.611925
290000;0;70;3;2;1;1;1;0;0;0;Vila Prudente;-23.603125;-46.549381
190000;165;47;2;2;1;1;0;0;0;0;Grajaú;-23.754838;-46.680505
458545;590;74;3;2;1;2;1;0;1;0;Sacomã;-23.613999;-46.597485
700000;1000;96;2;2;1;1;0;0;0;0;Pinheiros;-23.564099;-46.691064000000004
271900;300;54;2;2;1;1;0;0;1;0;Cangaíba;-23.5126134;-46.5340902
2590000;1700;165;4;3;2;4;0;0;1;0;Moema;-23.5997697;-46.6658232
2109500;3400;315;4;6;4;4;0;0;1;0;Brooklin;-23.610753;-46.6811536
4790000;2670;290;4;3;2;2;0;0;0;0;Consolação;-23.5638355;-46.669771600000004
144900;0;49;2;2;1;1;0;0;0;0;Guaianazes;-23.560754;-46.404476
335000;750;62;2;1;0;1;0;1;1;0;Cursino;-23.5984832;-46.6158771
530000;420;70;2;3;2;2;0;0;1;0;Barra Funda;-23.5212249756;-46.648235321
170000;0;38;1;1;0;0;0;0;0;0;Vila Matilde;;
260000;260;47;2;1;0;1;0;1;1;0;Vila Curuçá;-23.5024852;-46.423493900000004
850000;829;107;2;3;2;2;0;1;1;0;Campo Grande;-23.664146;-46.691286
450000;700;55;1;1;0;0;0;0;0;0;Consolação;;
564750;697;63;2;2;1;1;0;0;0;0;Perdizes;-23.5225573;-46.6595326
372775;350;63;3;2;1;1;0;0;1;0;Vila Maria;-23.5180565;-46.58387379999999
930000;1300;135;3;3;2;3;0;0;0;0;Rio Pequeno;-23.561699;-46.757
820000;813;78;3;2;1;2;0;0;1;0;Alto de Pinheiros;-23.540782999999998;-46.7151159
100000;60;48;2;1;0;0;0;0;0;0;Cidade Tiradentes;;
377000;300;58;2;2;1;1;0;0;1;0;Penha;-23.5224405;-46.524579200000005
1250000;1108;140;3;3;1;1;1;0;0;0;Itaim Bibi;-23.578468;-46.674277000000004
266045;0;45;2;1;0;1;0;0;0;0;Jaçanã;-23.4777783;-46.5734555
279000;0;50;2;2;1;1;0;0;0;0;Campo Limpo;-23.634795;-46.75499
205000;250;38;2;2;1;1;1;0;1;0;Cambuci;-23.567906;-46.6127
372000;300;47;2;1;0;1;0;0;1;0;Vila Maria;;
690000;0;94;3;2;1;2;1;0;0;0;Tucuruvi;-23.485044;-46.615561
169900;190;31;1;2;1;1;0;0;0;0;Cidade Ademar;-23.657393600000002;-46.6677377
325000;450;60;2;1;0;1;1;0;1;0;Casa Verde;-23.5130418;-46.6585625
750000;1030;118;3;2;1;2;0;0;1;0;Ipiranga;-23.5969475;-46.600072999999995
875000;0;100;3;3;1;2;1;1;1;0;Limão;-23.505447;-46.670245
560000;650;79;3;2;1;2;1;0;0;0;Freguesia do Ó;-23.48434;-46.6917
866000;0;73;2;2;1;1;1;0;1;0;Alto de Pinheiros;-23.555070999999998;-46.680007
1050000;1400;100;3;2;1;2;1;0;0;0;Itaim Bibi;-23.5867199;-46.676469899999994
220000;100;45;2;1;0;1;0;0;0;0;Jaçanã;-23.462925100000003;-46.5759639
270000;500;51;2;2;1;1;0;0;0;0;Pedreira;-23.688489999999998;-46.671846
595000;760;113;2;2;1;1;1;0;0;0;Jardim Paulista;-23.579404;-46.670888
322000;308;55;2;2;1;1;1;0;1;0;Brás;-23.535721;-46.595133000000004
153000;160;48;2;2;1;1;0;0;0;0;Guaianazes;-23.564197;-46.409415
150000;100;56;2;2;1;1;0;0;0;0;Guaianazes;-23.563786999999998;-46.405495
285000;402;62;2;2;1;1;0;0;0;0;Sacomã;-23.649413;-46.599796000000005
250000;350;50;2;2;1;1;0;0;0;0;Socorro;-23.690658;-46.703846
409869;430;53;2;2;1;1;0;0;1;0;Casa Verde;-23.510310999999998;-46.6565652
344840;0;35;1;1;0;1;0;0;0;0;República;-23.5436571;-46.6452916
1380000;1897;145;3;3;1;1;1;0;0;0;Itaim Bibi;-23.579611;-46.674448
600000;1050;78;2;2;1;1;0;0;0;0;Iguatemi;-23.583814;-46.683
330000;400;47;2;2;1;1;1;0;1;0;Casa Verde;-23.510310999999998;-46.656565
185000;80;40;2;2;1;1;0;0;0;0;São Miguel;;
590000;518;51;1;1;0;1;0;1;1;0;Campo Belo;-23.626580999999998;-46.67460820000001
1020000;0;270;3;4;3;3;1;0;0;0;Penha;-23.5242214203;-46.5462036133
5500000;2700;253;4;5;4;4;1;1;1;0;Alto de Pinheiros;-23.562959699999997;-46.698235
690000;880;74;3;2;1;2;0;0;1;0;Vila Leopoldina;-23.52757;-46.7266
3800000;2500;310;4;6;4;4;1;0;1;0;Campo Belo;-23.623907;-46.675494
286000;300;49;2;2;1;1;0;0;0;0;Campo Grande;-23.691297;-46.676707
590000;400;76;3;2;1;1;1;1;1;0;Vila Formosa;-23.569501100000004;-46.541749200000005
3100000;1796;233;4;5;4;4;0;1;1;0;Campo Belo;-23.6241529;-46.67516679999999
494000;700;69;2;2;1;1;0;1;1;0;Liberdade;-23.5588607;-46.63381270000001
275000;0;70;2;1;0;0;0;0;0;0;Carrão;-23.5430849;-46.539059
430000;700;53;2;2;1;2;0;0;1;0;Campo Belo;-23.639957;-46.672740000000005
450000;485;47;2;1;0;1;0;0;1;0;Barra Funda;-23.5292077;-46.6540898
490000;615;73;3;2;1;2;1;0;1;0;Tatuapé;-23.547204999999998;-46.549363
825000;750;115;3;4;3;2;1;0;1;1;Carrão;-23.540323;-46.551478
3200000;2300;226;4;5;4;4;0;0;1;0;Brooklin;-23.614159;-46.6883148
350000;450;55;2;2;1;1;0;0;1;0;Cidade Dutra;-23.701798;-46.688606
240000;315;48;2;2;1;1;0;0;0;0;Brasilândia;-23.462147;-46.702793
205900;250;30;1;1;0;0;0;0;0;0;Bom Retiro;;
329000;430;47;1;2;1;1;1;0;1;0;Casa Verde;-23.510310999999998;-46.656565
1410000;1300;125;3;4;2;2;1;0;1;0;Brooklin;-23.624461;-46.685469
2800000;2450;256;3;5;2;2;0;0;0;0;Santa Cecília;-23.538034;-46.657955
234000;440;48;2;2;1;1;1;0;0;0;Brasilândia;-23.471736;-46.689582
290000;420;78;2;2;1;2;0;0;0;0;Jaçanã;-23.459723999999998;-46.584522
1630000;990;130;3;2;1;1;0;0;0;0;Jardim Paulista;-23.574030800000003;-46.6578232
380000;400;63;3;2;1;1;1;0;1;0;Penha;-23.5280926;-46.5784879
930000;1000;160;3;4;1;2;1;0;1;0;Água Rasa;-23.55736;-46.57533
360000;0;65;3;2;1;1;1;1;1;0;Vila Guilherme;-23.519546;-46.602177000000005
220000;345;52;2;2;1;1;0;0;0;0;Cangaíba;-23.497509;-46.51173
229900;250;47;2;1;0;1;0;0;1;0;Campo Limpo;-23.641249399999996;-46.7709358
350000;0;50;2;2;1;1;0;0;0;0;Tremembé;-23.442587;-46.614498
295000;560;60;2;1;0;1;0;0;0;0;Mandaqui;-23.4844552;-46.65695
195000;100;50;2;1;0;1;1;0;0;1;Aricanduva;-23.5746553;-46.5109239
300000;300;56;1;2;1;1;1;0;0;0;Santa Cecília;-23.540666;-46.641335999999995
620000;778;52;2;2;1;1;1;0;1;0;Vila Mariana;-23.580277;-46.630137
1650000;1100;137;3;3;2;2;0;1;1;0;Lapa;-23.516197000000002;-46.713105999999996
510000;638;70;2;2;1;2;1;0;0;0;Bom Retiro;-23.5247212;-46.6474648
770000;500;70;3;2;1;1;0;0;1;0;Barra Funda;-23.5296576;-46.6651176
230000;700;52;2;2;1;1;0;0;1;0;Rio Pequeno;-23.571419;-46.758612
180000;115;51;3;2;1;1;0;0;0;0;José Bonifácio;-23.55144;-46.442855
227000;520;54;2;1;0;1;0;0;0;0;Campo Limpo;-23.6421756;-46.770452399999996
320000;465;57;3;2;1;1;1;0;1;0;Jaguaré;-23.54297;-46.755014
375000;460;64;2;1;0;1;0;0;1;0;Vila Maria;-23.4858747;-46.580783000000004
290000;0;54;3;2;1;1;1;0;1;0;Vila Formosa;-23.577464000000003;-46.525303
165000;0;49;2;1;0;1;0;0;0;0;Penha;-23.491894199999997;-46.500468299999994
159000;0;45;2;1;0;1;0;0;0;0;Guaianazes;-23.554192;-46.406095799999996
800000;110;90;3;3;1;1;0;0;0;0;Itaim Paulista;-23.498213;-46.396454
550000;980;45;1;2;1;1;0;1;1;0;Bela Vista;-23.566863100000003;-46.64515479999999
399000;550;60;2;2;1;1;0;0;1;0;Mooca;-23.5659633;-46.591333299999995
220000;365;44;2;2;1;1;0;1;0;0;Jardim Ângela;-23.613198999999998;-46.52323
7200000;8920;387;4;5;4;4;0;0;0;0;Alto de Pinheiros;-23.557159;-46.692755
1890000;1850;200;3;2;1;2;0;0;0;0;Santa Cecília;-23.537381699999997;-46.6600132
750000;0;68;2;2;1;1;0;0;0;0;Liberdade;-23.559635;-46.6342959
3250000;3500;190;4;5;2;3;1;0;1;0;Itaim Bibi;-23.578797;-46.671463
160000;0;43;2;2;1;1;0;0;0;0;Artur Alvim;-23.552443;-46.483483
179000;0;40;2;2;1;1;1;0;1;1;Brasilândia;-23.47205;-46.67525
380000;0;59;2;2;1;1;1;0;1;1;São Domingos;-23.507452;-46.734483000000004
240000;440;55;2;2;1;1;1;1;1;0;Limão;-23.478680999999998;-46.672723
525000;639;73;3;2;1;1;0;1;1;0;Brás;-23.5453953;-46.616792600000004
185000;202;52;2;2;1;1;0;0;0;0;São Rafael;-23.636473000000002;-46.470364000000004
265000;350;48;2;2;1;1;1;0;1;0;Jardim Ângela;-23.582687;-46.562692999999996
963000;0;96;3;2;1;1;0;0;0;0;Itaim Bibi;-23.5797621;-46.6772664
1050000;1093;135;3;2;1;1;0;0;1;0;Moema;-23.6055415;-46.669458399999996
1690000;1800;266;4;5;4;4;1;1;0;0;Anhanguera;-23.670116;-46.696669
289000;250;64;3;2;1;1;0;0;1;0;Penha;-23.519276100000003;-46.553581
6750000;0;275;4;6;4;4;1;0;1;0;Iguatemi;-23.585487;-46.681676
555000;492;41;1;2;1;1;1;0;1;0;Brooklin;-23.614331;-46.686158
585000;923;100;3;3;1;1;1;0;1;0;Sacomã;-23.613498999999997;-46.602964
140000;85;48;2;2;1;1;0;0;0;0;Brasilândia;-23.448919;-46.709361
277000;420;58;2;2;1;1;0;0;1;0;Vila Prudente;-23.598315;-46.531172999999995
1300000;1000;131;3;4;3;2;1;0;1;0;Brooklin;-23.615268;-46.685278000000004
240000;0;51;2;1;0;1;1;0;1;0;Vila Curuçá;-23.5092734;-46.4264904
395000;0;61;2;1;0;1;1;0;0;0;Campo Grande;-23.668667300000003;-46.6787948
330000;920;78;2;2;1;1;1;0;0;0;Barra Funda;-23.531814999999998;-46.661784999999995
2100000;1525;155;4;3;2;3;0;0;1;0;Santa Cecília;-23.5366718;-46.655072499999996
675000;700;87;3;2;1;1;1;0;0;0;Vila Leopoldina;-23.5312;-46.726931
259900;0;48;2;1;0;1;0;0;1;0;Liberdade;-23.5540003;-46.6281125
550000;560;70;2;2;1;2;1;0;0;0;Jaraguá;-23.524677;-46.647365
409000;400;50;1;2;1;1;0;0;1;0;República;-23.5437255;-46.6449036
890000;750;124;4;2;1;2;0;0;1;0;Vila Formosa;-23.566717999999998;-46.558229
250000;380;48;2;2;1;1;1;1;1;0;Ponte Rasa;-23.511954;-46.477281
1900000;2300;182;3;3;1;2;1;1;1;0;Itaim Bibi;-23.586344;-46.675284000000005
234000;300;32;1;2;1;1;0;0;0;0;Sé;-23.5464599;-46.623517799999995
220000;330;54;2;2;1;1;0;0;0;0;Jardim São Luis;-23.655035;-46.7424
530000;700;49;2;1;0;1;0;0;0;0;Alto de Pinheiros;-23.5378619;-46.71945170000001
456000;460;57;2;2;1;1;1;0;1;0;Jaraguá;-23.523394;-46.645235
197900;350;47;2;2;1;1;1;0;1;0;Parque do Carmo;-23.5989;-46.4666
400000;310;62;2;1;0;1;0;0;1;0;Vila Formosa;-23.572722199999998;-46.5319106
1200000;0;170;4;4;3;2;1;0;1;0;Santana;-23.4886527;-46.6221687
7500000;0;275;4;5;4;4;1;0;1;0;Iguatemi;-23.596469;-46.680587
459000;0;70;2;2;1;1;1;1;1;0;Saúde;-23.637726;-46.627472
210000;0;56;2;1;0;1;0;0;1;0;Ermelino Matarazzo;-23.4949723;-46.475539000000005
1200000;0;134;3;2;1;1;0;0;0;0;Santa Cecília;-23.5406301;-46.6572664
250000;0;50;2;2;1;1;0;0;0;0;Cidade Líder;-23.562051999999998;-46.476259000000006
180000;130;60;2;2;1;1;0;0;0;0;Artur Alvim;-23.545223;-46.479633
490000;600;73;2;1;0;3;0;0;1;0;Água Rasa;-23.572087300000003;-46.57118679999999
395000;550;77;2;2;1;1;1;0;1;0;Raposo Tavares;-23.590946;-46.805217999999996
1255000;1100;100;3;2;1;1;0;0;0;0;Jardim Paulista;;
1200000;0;134;3;4;3;2;0;0;1;0;Vila Maria;-23.508798000000002;-46.58224860000001
280000;336;49;2;2;1;1;0;0;0;0;Pedreira;-23.690892;-46.678090000000005
1245000;900;133;3;4;2;2;1;0;1;0;Ipiranga;-23.59412;-46.60792
7559420;0;377;3;4;3;4;0;0;1;0;Alto de Pinheiros;-23.5495056;-46.717449
230000;550;50;2;2;1;1;1;1;0;0;Carrão;-23.552901000000002;-46.525581
270000;500;63;2;2;1;1;0;0;1;0;Ermelino Matarazzo;-23.501031;-46.474652
310000;350;56;2;2;1;1;0;0;1;0;Sapopemba;-23.585750100000002;-46.533612
270000;0;60;2;2;1;2;0;0;0;0;Penha;-23.519801;-46.54987
790000;866;103;2;2;1;1;1;0;0;0;Pinheiros;-23.5667008;-46.688068900000005
169900;0;41;2;2;1;1;1;0;1;0;Itaquera;-23.534892000000003;-46.451745
455000;650;70;2;1;0;1;0;0;1;0;Jabaquara;-23.640089399999997;-46.647913
690000;615;70;2;1;0;0;0;1;0;0;Itaim Bibi;-23.585627;-46.678494799999996
450000;500;61;3;2;1;1;1;0;1;0;Pari;-23.524720000000002;-46.603524
340000;250;64;2;1;0;0;0;0;0;0;Liberdade;-23.555028;-46.6319146
230000;240;60;2;2;1;1;0;0;0;0;São Rafael;-23.636473000000002;-46.470364000000004
210000;300;48;2;1;0;1;0;1;1;0;Aricanduva;;
545000;680;60;2;2;1;1;1;0;1;0;Bela Vista;-23.556434699999997;-46.6530153
275000;0;51;2;2;1;1;0;0;0;0;Vila Matilde;-23.533037;-46.529253000000004
825000;2069;148;3;5;3;3;1;0;1;0;Tucuruvi;-23.483172;-46.613678
550000;750;98;3;3;1;2;0;0;1;0;Tucuruvi;-23.483613000000002;-46.611335
555000;475;60;2;2;1;1;1;0;1;0;Saúde;-23.616823;-46.634171
215000;0;44;2;1;0;1;0;0;0;0;Vila Curuçá;-23.516724399999998;-46.4287819
350000;339;34;1;1;0;1;1;0;1;0;Ipiranga;-23.5957935;-46.5989596
280000;0;34;1;1;0;1;0;0;0;0;Sé;-23.5538993;-46.630955799999995
199000;0;40;2;2;1;1;1;0;0;0;Ponte Rasa;-23.504264000000003;-46.493807000000004
339000;350;53;2;2;1;1;1;0;1;0;Limão;-23.499021;-46.679631
350000;500;56;1;2;1;1;1;0;0;0;Santa Cecília;-23.541884;-46.648065
230000;290;55;2;1;0;1;0;0;1;0;São Mateus;;
195999;0;45;2;1;0;1;0;0;1;0;Parque do Carmo;-23.5943458403;-46.4674342038
620000;501;76;3;2;1;2;0;0;0;0;Água Rasa;-23.5650333;-46.5623732
170000;140;56;3;1;0;1;0;0;0;0;Itaquera;-23.5531796;-46.441061
850000;850;120;3;2;1;1;0;0;0;0;Perdizes;-23.5347169;-46.6776249
319900;380;56;2;2;1;1;0;0;1;0;Belém;-23.536555;-46.5995049
290000;550;56;2;2;1;1;1;1;1;0;São Domingos;-23.506645000000002;-46.743168
745000;750;110;4;3;2;2;1;0;0;0;Bela Vista;-23.559651100000004;-46.642670700000004
335000;293;60;2;2;1;1;0;0;1;0;Sapopemba;-23.604702300000003;-46.5248139
74481;0;44;2;1;0;0;0;0;0;0;Cidade Tiradentes;-23.6006466;-46.4013901
1050000;950;117;3;4;2;2;1;0;1;0;Vila Leopoldina;-23.519821;-46.724384
165000;340;49;2;2;1;1;0;0;0;0;Cidade Líder;-23.562210999999998;-46.479378000000004
179000;215;50;2;2;1;1;1;0;0;0;Tremembé;-23.43881;-46.593183
1200000;1089;156;3;5;2;2;1;0;1;0;Jaguaré;-23.55538;-46.737744
1200000;1630;146;4;4;2;4;1;0;1;0;Tremembé;-23.460987;-46.618903
1470000;900;130;3;5;3;2;1;0;1;0;Brooklin;-23.619816;-46.695689
5320000;3200;270;3;4;3;4;0;0;1;0;Perdizes;;
650000;0;248;3;2;1;2;0;0;1;0;Jaçanã;-23.469357000000002;-46.582674
230000;340;50;2;1;0;1;0;0;0;0;Itaquera;-23.5261701;-46.4470277
580000;0;70;2;2;0;1;0;0;0;0;Brooklin;-23.6168081;-46.6793209
577000;400;50;1;2;1;1;1;1;1;0;Vila Mariana;-23.586089;-46.640993
3830000;3500;250;4;6;4;4;1;0;1;0;Perdizes;-23.537677;-46.667233
217000;370;30;1;2;1;1;1;0;1;0;Bom Retiro;-23.525057;-46.644644
550000;950;98;3;2;1;1;0;0;1;0;Casa Verde;-23.5097784;-46.6638487
680000;680;48;1;2;1;1;1;0;1;0;Consolação;-23.553497;-46.657728000000006
1380000;1318;105;1;2;1;2;0;1;0;0;Itaim Bibi;-23.580047;-46.672887
169900;260;41;2;2;1;1;1;0;1;0;Itaquera;-23.534905;-46.451723
270300;1;65;2;2;1;1;0;0;0;0;Pedreira;-23.693324;-46.674873
360000;560;65;3;2;1;1;0;0;0;0;Jabaquara;-23.649396;-46.64568
240000;270;47;2;2;1;1;0;0;1;0;Itaim Paulista;-23.489486;-46.384209000000006
440000;736;70;3;2;1;2;1;0;0;0;Cidade Ademar;-23.658075399999998;-46.666995
255000;392;49;2;2;1;1;0;0;1;0;Vila Prudente;-23.6025299;-46.5515892
394000;0;67;2;2;1;1;1;0;1;0;Vila Andrade;-23.641371;-46.735802
249000;517;54;2;2;1;1;1;0;1;0;Sacomã;-23.622375;-46.599437
571258;0;39;1;2;1;1;1;0;1;0;República;-23.542637;-46.643494
525000;0;70;2;2;1;2;1;0;1;1;Mooca;-23.560043;-46.604831
200000;0;43;2;2;1;1;0;0;0;0;Aricanduva;-23.536762;-46.544088
1345000;1754;146;3;2;1;1;0;1;0;0;Moema;-23.6065409;-46.667026799999995
630000;610;85;2;3;2;2;0;0;0;0;Pari;-23.532518;-46.569268
1270000;1415;107;3;2;1;2;0;0;0;0;Jardim Paulista;-23.5712018;-46.6623489
661000;400;95;3;2;1;2;0;0;1;0;Pari;-23.527469399999998;-46.605183000000004
320000;400;56;1;1;0;1;0;0;0;0;Liberdade;-23.560434;-46.632692
531000;505;70;2;2;1;1;1;0;1;1;Mooca;;
264990;350;50;2;2;1;1;1;0;1;1;Campo Grande;-23.689035999999998;-46.679041
2400000;2850;198;4;4;3;1;0;0;1;0;Brooklin;-23.6112939;-46.6801293
250000;350;45;2;2;1;1;1;1;1;0;Jardim Ângela;-23.597539;-46.541123999999996
299900;350;63;3;2;1;1;0;0;1;0;Itaquera;-23.53085;-46.4548925
330000;0;49;2;1;0;1;0;0;0;0;Cursino;-23.6150801;-46.6050591
600000;840;80;2;2;1;2;0;0;1;0;Tremembé;-23.464107000000002;-46.60113
320000;370;64;2;2;1;2;1;0;1;0;São Lucas;-23.5928482;-46.5439367
500530;440;55;3;2;1;1;0;0;1;0;Liberdade;-23.5550445;-46.628653299999996
540000;420;67;2;2;1;1;1;0;1;0;Socorro;-23.673367000000002;-46.714356
4750000;2200;306;4;5;4;3;0;0;0;0;Consolação;-23.5624751;-46.6683072
400000;0;64;2;2;1;1;0;0;1;0;Brás;-23.5457568;-46.6087463
2470000;1353;159;3;4;3;2;0;0;0;0;Jardim Paulista;-23.566044100000003;-46.6598315
340000;452;65;3;2;1;1;1;1;1;0;Mooca;-23.550464;-46.604648
585000;558;69;2;1;0;1;0;0;0;0;Perdizes;-23.541957800000002;-46.6749786
168000;240;42;1;2;1;1;0;0;0;0;Lajeado;-23.533704999999998;-46.405574
1430000;850;132;3;4;3;2;0;0;1;0;Casa Verde;-23.497260999999998;-46.6445347
1270000;1400;131;3;3;1;2;1;0;0;0;Pirituba;-23.499370000000003;-46.752818
195000;280;48;2;1;0;1;1;0;0;0;Aricanduva;-23.577026699999998;-46.4916697
1079000;1300;80;3;2;1;2;1;0;1;0;Vila Olimpia;-23.597969;-46.683009999999996
345000;500;52;2;1;0;1;0;0;1;0;Casa Verde;-23.4977457;-46.6488708
3200000;3081;255;4;5;4;4;1;0;1;0;Moema;-23.608015899999998;-46.657081899999994
399900;0;67;2;2;1;5;1;0;1;0;Vila Andrade;-23.630755999999998;-46.739923
183900;230;44;2;2;1;1;0;0;1;0;Perus;-23.409848999999998;-46.736892
360000;290;64;2;2;1;1;1;1;1;0;Cambuci;-23.560094;-46.615959000000004
950000;0;106;3;2;1;2;0;0;0;0;Alto de Pinheiros;-23.539404;-46.713114000000004
379877;450;40;1;1;0;1;0;0;1;0;Liberdade;;
710600;1000;150;4;3;1;2;1;0;1;0;Sé;-23.550535;-46.530384000000005
630000;850;74;2;1;0;1;0;0;0;0;Bela Vista;-23.563579;-46.64573
400000;238;62;2;1;0;0;1;0;0;0;Bom Retiro;-23.5277258;-46.6316011
480000;480;76;3;2;1;1;0;0;0;0;Alto de Pinheiros;-23.542355399999998;-46.716605
370000;370;65;2;2;1;1;0;1;0;0;São Lucas;-23.592848;-46.543935999999995
517000;594;58;3;2;1;1;0;0;1;0;Cursino;-23.6329223;-46.625080100000005
750000;2800;187;4;4;3;3;0;0;0;0;Vila Formosa;-23.563883899999997;-46.5426705
749000;1300;77;1;2;1;1;0;1;1;0;Bela Vista;-23.566863100000003;-46.64515479999999
217200;0;40;2;1;0;1;1;0;0;1;Pirituba;-23.503142999999998;-46.720414
2950000;2800;239;3;3;1;2;1;1;0;0;Jardim Paulista;-23.565531;-46.659905
333268;550;62;3;2;1;1;0;0;1;0;Vila Guilherme;-23.517848;-46.606993
1700000;1900;125;3;2;1;2;1;0;1;0;Alto de Pinheiros;-23.552211;-46.719916600000005
239000;0;45;2;1;0;0;0;0;0;0;Ermelino Matarazzo;-23.483647199999997;-46.49068320000001
265000;435;48;2;2;1;1;0;0;0;0;Pedreira;-23.693859;-46.677738
299900;350;67;2;2;1;1;1;0;1;0;Medeiros;;
1300000;670;75;3;3;2;1;1;1;1;0;Consolação;-23.557627800000002;-46.6559141
850000;0;148;3;4;3;3;0;0;0;0;Tucuruvi;-23.483172800000002;-46.613678
410000;661;60;2;2;1;2;0;0;1;0;Vila Guilherme;;
720000;570;96;3;2;1;2;0;0;1;0;Vila Prudente;-23.5875064;-46.5818374
335000;293;60;2;2;1;1;1;1;1;0;Jardim Ângela;-23.597539;-46.541123999999996
290000;500;52;2;1;0;1;0;0;0;0;Vila Matilde;-23.535309299999998;-46.5212565
297000;0;57;2;2;1;1;0;0;1;0;Vila Curuçá;-23.505635;-46.423502
224000;0;56;2;1;0;1;0;0;0;0;Ermelino Matarazzo;-23.494431600000002;-46.500145
265000;350;54;2;2;1;1;0;0;0;0;Cangaíba;-23.508439000000003;-46.530778000000005
705000;0;51;2;1;0;1;0;0;0;0;Pinheiros;-23.5560108;-46.679061299999994
195000;300;55;2;2;1;1;1;0;0;0;Ermelino Matarazzo;-23.493932;-46.507315000000006
1150000;0;170;4;3;0;4;0;0;0;0;Vila Formosa;-23.5679193;-46.549460499999995
795000;956;74;3;1;0;2;0;0;1;0;Liberdade;-23.5629954;-46.643004299999994
251800;0;63;3;2;0;1;1;0;1;1;Vila Maria;-23.518056;-46.583873
1180000;700;171;2;2;1;1;0;0;0;0;República;-23.545126800000002;-46.643077500000004
1800000;4950;280;4;6;4;4;1;1;1;0;Vila Andrade;-23.633306;-46.731827
1300000;1200;177;4;1;0;1;0;0;0;0;República;-23.547402899999998;-46.6429158
1200000;1048;77;1;2;1;2;0;1;1;0;Brooklin;-23.6121056;-46.6811751
954000;2300;190;3;3;1;2;0;0;0;0;Santana;-23.492299600000003;-46.630392
2800000;2000;180;3;3;2;3;1;1;0;0;Itaim Bibi;-23.5787926;-46.6751662
